Date,City,pm2.5,pm10,no2,so2,co,o3
2023-03-02,Indore,195,295,42,23,1.75,29
2023-03-02,Gwalior,102,143,44,16,1.23,27
2023-03-02,Jabalpur,111,225,23,22,0.75,25
2023-03-02,Ujjain,213,271,33,17,1.9,27
2023-03-02,Satna,193,291,63,10,0.72,56
2023-03-02,Sagar,174,273,20,10,1.04,41
2023-03-02,Dewas,64,127,52,13,1.14,39
2023-03-03,Bhopal,148,201,59,16,1.85,28
2023-03-03,Indore,130,186,23,24,1.01,54
2023-03-03,Gwalior,197,286,57,11,1.51,48
2023-03-03,Jabalpur,218,328,23,18,0.77,44
2023-03-03,Ujjain,85,148,51,12,1.88,37
2023-03-03,Satna,136,187,43,12,1.4,59
2023-03-03,Sagar,153,195,25,16,1.9,27
2023-03-03,Dewas,98,175,54,27,1.01,36
2023-03-04,Bhopal,80,122,29,21,0.67,38
2023-03-04,Indore,88,158,53,18,0.61,45
2023-03-04,Gwalior,74,190,48,26,0.79,25
2023-03-04,Jabalpur,92,202,57,20,0.98,34
2023-03-04,Ujjain,163,215,62,20,1.23,21
2023-03-04,Satna,192,297,66,11,1.75,53
2023-03-04,Sagar,187,249,29,18,1.09,44
2023-03-04,Dewas,90,208,36,18,1.59,58
2023-03-05,Bhopal,161,228,24,29,1.47,51
2023-03-05,Indore,92,197,67,23,1.28,35
2023-03-05,Gwalior,141,204,26,23,1.98,43
2023-03-05,Jabalpur,193,276,23,16,1.13,34
2023-03-05,Ujjain,122,234,58,28,1.77,34
2023-03-05,Satna,75,133,64,16,1.93,25
2023-03-05,Sagar,61,134,48,28,1.12,43
2023-03-05,Dewas,89,207,46,23,1.25,53
2023-03-06,Bhopal,155,263,24,22,1.79,56
2023-03-06,Indore,103,194,46,24,1.46,32
2023-03-06,Gwalior,157,222,50,11,0.81,59
2023-03-06,Jabalpur,183,231,45,27,1.56,44
2023-03-06,Ujjain,173,240,30,18,1.1,56
2023-03-06,Satna,179,298,25,19,1.9,37
2023-03-06,Sagar,95,136,63,25,1.72,30
2023-03-06,Dewas,156,253,39,29,1.26,57
2023-03-07,Bhopal,114,179,65,16,0.62,38
2023-03-07,Indore,126,224,32,24,1.91,32
2023-03-07,Gwalior,102,188,55,13,1.69,50
2023-03-07,Jabalpur,150,228,64,24,1.43,24
2023-03-07,Ujjain,211,284,34,18,1.37,53
2023-03-07,Satna,123,208,38,14,1.89,55
2023-03-07,Sagar,124,227,46,10,1.83,24
2023-03-07,Dewas,154,194,27,10,1.42,44
2023-03-08,Bhopal,65,133,59,19,0.57,30
2023-03-08,Indore,110,190,42,22,1.07,55
2023-03-08,Gwalior,169,261,43,25,0.56,38
2023-03-08,Jabalpur,158,264,59,22,1.06,23
2023-03-08,Ujjain,66,176,45,18,1.67,47
2023-03-08,Satna,194,236,58,23,1.39,44
2023-03-08,Sagar,135,183,63,18,1.97,52
2023-03-08,Dewas,180,296,20,23,1.31,43
2023-03-09,Bhopal,177,222,39,23,0.87,27
2023-03-09,Indore,141,215,38,28,1.74,30
2023-03-09,Gwalior,186,296,35,13,0.51,21
2023-03-09,Jabalpur,127,232,24,22,1.48,44
2023-03-09,Ujjain,136,220,45,22,0.93,20
2023-03-09,Satna,100,181,68,16,1.87,41
2023-03-09,Sagar,206,309,57,15,1.3,41
2023-03-09,Dewas,199,273,33,19,0.73,30
2023-03-10,Bhopal,82,160,50,12,1.2,20
2023-03-10,Indore,176,226,39,20,1.11,31
2023-03-10,Gwalior,68,141,28,20,1.75,32
2023-03-10,Jabalpur,146,187,26,26,0.95,21
2023-03-10,Ujjain,159,249,21,24,1.76,21
2023-03-10,Satna,103,205,38,14,1.02,28
2023-03-10,Sagar,94,171,50,23,0.6,50
2023-03-10,Dewas,154,259,24,11,0.68,43
2023-03-11,Bhopal,123,175,57,10,1.93,58
2023-03-11,Indore,87,179,40,16,1.38,30
2023-03-11,Gwalior,107,158,68,10,0.56,45
2023-03-11,Jabalpur,120,201,63,10,1.11,23
2023-03-11,Ujjain,156,217,53,29,1.29,47
2023-03-11,Satna,183,285,67,17,0.58,36
2023-03-11,Sagar,184,293,30,13,1.86,24
2023-03-11,Dewas,99,174,40,22,0.62,45
2023-03-12,Bhopal,84,125,31,19,1.39,24
2023-03-12,Indore,150,231,44,29,0.95,36
2023-03-12,Gwalior,103,195,22,26,0.72,45
2023-03-12,Jabalpur,164,213,47,19,0.8,24
2023-03-12,Ujjain,62,117,27,29,0.66,37
2023-03-12,Satna,191,283,30,18,0.65,38
2023-03-12,Sagar,163,276,20,27,1.82,40
2023-03-12,Dewas,193,254,39,21,1.75,49
2023-03-13,Bhopal,106,213,61,21,1.78,47
2023-03-13,Indore,189,253,62,11,0.93,50
2023-03-13,Gwalior,187,279,53,24,1.72,43
2023-03-13,Jabalpur,94,163,50,29,1.45,40
2023-03-13,Ujjain,174,265,56,18,1.32,48
2023-03-13,Satna,161,270,61,24,1.65,48
2023-03-13,Sagar,65,184,34,29,1.0,38
2023-03-13,Dewas,205,324,43,18,1.3,51
2023-03-14,Bhopal,79,195,26,26,0.94,37
2023-03-14,Indore,79,158,64,19,1.1,44
2023-03-14,Gwalior,191,286,54,21,0.91,25
2023-03-14,Jabalpur,148,241,54,19,0.52,47
2023-03-14,Ujjain,194,245,42,16,1.87,22
2023-03-14,Satna,126,181,21,29,1.27,23
2023-03-14,Sagar,157,270,33,22,0.75,21
2023-03-14,Dewas,217,271,53,29,1.34,31
2023-03-15,Bhopal,188,289,37,20,1.91,36
2023-03-15,Indore,103,146,21,14,1.55,33
2023-03-15,Gwalior,84,158,48,11,1.59,46
2023-03-15,Jabalpur,208,254,46,25,1.1,25
2023-03-15,Ujjain,219,287,66,25,0.94,31
2023-03-15,Satna,153,263,33,27,1.58,25
2023-03-15,Sagar,112,196,38,25,1.5,22
2023-03-15,Dewas,174,292,48,29,1.67,21
2023-03-16,Bhopal,143,214,43,16,1.39,45
2023-03-16,Indore,157,266,31,19,1.3,46
2023-03-16,Gwalior,183,297,37,22,1.47,51
2023-03-16,Jabalpur,146,224,22,26,0.81,51
2023-03-16,Ujjain,87,165,56,25,1.65,41
2023-03-16,Satna,136,239,40,17,0.87,28
2023-03-16,Sagar,67,138,27,19,0.67,31
2023-03-16,Dewas,185,235,69,28,0.74,30
2023-03-17,Bhopal,125,180,63,19,0.69,58
2023-03-17,Indore,77,195,46,10,1.82,50
2023-03-17,Gwalior,211,280,47,26,1.94,44
2023-03-17,Jabalpur,129,207,65,18,1.5,26
2023-03-17,Ujjain,97,176,50,13,1.33,57
2023-03-17,Satna,175,253,46,18,1.64,35
2023-03-17,Sagar,213,273,21,12,1.1,36
2023-03-17,Dewas,147,239,28,22,1.21,30
2023-03-18,Bhopal,116,159,41,26,1.33,43
2023-03-18,Indore,182,249,44,27,1.5,48
2023-03-18,Gwalior,153,215,49,24,0.68,41
2023-03-18,Jabalpur,142,222,20,25,1.45,56
2023-03-18,Ujjain,122,168,23,21,1.92,58
2023-03-18,Satna,105,173,40,16,1.82,52
2023-03-18,Sagar,112,184,39,20,1.74,44
2023-03-18,Dewas,68,173,55,20,0.64,49
2023-03-19,Bhopal,126,181,64,12,1.69,45
2023-03-19,Indore,155,218,53,13,1.64,20
2023-03-19,Gwalior,91,180,54,19,1.3,27
2023-03-19,Jabalpur,124,182,21,24,1.9,34
2023-03-19,Ujjain,99,157,27,20,0.75,24
2023-03-19,Satna,79,186,31,13,1.1,37
2023-03-19,Sagar,166,264,23,12,1.18,33
2023-03-19,Dewas,177,220,46,13,1.05,29
2023-03-20,Bhopal,121,232,46,25,0.53,49
2023-03-20,Indore,84,127,53,24,0.68,47
2023-03-20,Gwalior,201,260,35,14,0.54,45
2023-03-20,Jabalpur,75,167,40,29,1.42,54
2023-03-20,Ujjain,213,257,40,16,1.17,52
2023-03-20,Satna,110,170,20,19,0.64,23
2023-03-20,Sagar,110,163,56,13,0.61,58
2023-03-20,Dewas,185,254,28,23,1.35,47
2023-03-21,Bhopal,90,148,62,15,0.98,20
2023-03-21,Indore,135,175,52,20,1.28,58
2023-03-21,Gwalior,177,273,56,13,1.82,46
2023-03-21,Jabalpur,144,228,41,12,1.53,32
2023-03-21,Ujjain,100,170,64,16,1.05,24
2023-03-21,Satna,157,245,33,13,1.81,48
2023-03-21,Sagar,214,284,55,23,1.78,54
2023-03-21,Dewas,140,196,50,21,0.74,43
2023-03-22,Bhopal,77,167,51,11,1.27,26
2023-03-22,Indore,74,185,30,15,1.37,29
2023-03-22,Gwalior,108,183,22,10,1.38,49
2023-03-22,Jabalpur,113,205,53,23,1.72,32
2023-03-22,Ujjain,85,151,46,12,1.25,31
2023-03-22,Satna,127,203,61,18,1.71,22
2023-03-22,Sagar,75,117,28,13,0.81,34
2023-03-22,Dewas,114,161,54,22,1.0,53
2023-03-23,Bhopal,105,146,33,23,0.81,37
2023-03-23,Indore,207,308,43,12,1.98,40
2023-03-23,Gwalior,99,192,32,28,1.9,45
2023-03-23,Jabalpur,187,256,64,19,0.93,22
2023-03-23,Ujjain,92,134,62,10,0.52,46
2023-03-23,Satna,219,276,29,11,0.92,56
2023-03-23,Sagar,164,225,50,25,1.73,46
2023-03-23,Dewas,118,195,36,22,1.61,39
2023-03-24,Bhopal,141,225,41,19,1.35,34
2023-03-24,Indore,68,113,20,12,1.22,48
2023-03-24,Gwalior,117,176,69,17,1.34,56
2023-03-24,Jabalpur,158,208,57,20,0.66,47
2023-03-24,Ujjain,140,226,63,25,1.87,51
2023-03-24,Satna,200,243,39,28,1.71,33
2023-03-24,Sagar,154,195,64,16,0.66,42
2023-03-24,Dewas,133,229,22,22,1.0,50
2023-03-25,Bhopal,128,243,50,14,0.82,43
2023-03-25,Indore,120,220,47,23,1.77,51
2023-03-25,Gwalior,80,194,58,24,1.68,59
2023-03-25,Jabalpur,218,300,32,14,0.96,54
2023-03-25,Ujjain,84,193,42,18,1.95,50
2023-03-25,Satna,168,244,54,29,0.92,37
2023-03-25,Sagar,95,180,47,23,1.49,47
2023-03-25,Dewas,111,192,55,22,1.87,29
2023-03-26,Bhopal,151,227,59,12,1.5,45
2023-03-26,Indore,167,285,28,17,1.52,34
2023-03-26,Gwalior,86,126,61,28,1.57,59
2023-03-26,Jabalpur,157,276,28,29,1.07,47
2023-03-26,Ujjain,191,273,32,16,1.79,39
2023-03-26,Satna,155,217,32,26,0.68,58
2023-03-26,Sagar,175,278,55,18,0.63,34
2023-03-26,Dewas,109,186,46,19,1.01,40
2023-03-27,Bhopal,109,179,61,27,0.67,51
2023-03-27,Indore,157,231,45,26,0.79,52
2023-03-27,Gwalior,120,231,28,22,1.54,33
2023-03-27,Jabalpur,70,169,44,16,1.47,40
2023-03-27,Ujjain,186,300,31,27,1.58,50
2023-03-27,Satna,179,293,56,12,1.48,44
2023-03-27,Sagar,190,273,53,21,1.2,51
2023-03-27,Dewas,73,192,29,15,1.29,42
2023-03-28,Bhopal,105,183,43,20,1.52,36
2023-03-28,Indore,72,187,45,18,0.89,24
2023-03-28,Gwalior,145,263,50,20,0.51,46
2023-03-28,Jabalpur,203,285,45,19,1.36,33
2023-03-28,Ujjain,217,302,37,28,2.0,32
2023-03-28,Satna,64,113,53,17,0.69,28
2023-03-28,Sagar,180,288,32,23,0.9,23
2023-03-28,Dewas,88,128,59,16,1.15,27
2023-03-29,Bhopal,152,210,31,24,1.8,55
2023-03-29,Indore,152,207,28,27,1.75,49
2023-03-29,Gwalior,117,235,44,17,1.76,36
2023-03-29,Jabalpur,176,270,52,28,1.56,32
2023-03-29,Ujjain,201,279,25,14,1.53,31
2023-03-29,Satna,76,184,65,22,0.89,39
2023-03-29,Sagar,77,128,60,16,1.43,44
2023-03-29,Dewas,88,194,28,10,0.54,42
2023-03-30,Bhopal,184,275,33,22,1.47,50
2023-03-30,Indore,134,195,42,13,1.84,42
2023-03-30,Gwalior,119,221,23,25,0.96,40
2023-03-30,Jabalpur,192,291,66,24,1.65,45
2023-03-30,Ujjain,118,235,69,22,1.88,54
2023-03-30,Satna,131,237,41,10,1.54,27
2023-03-30,Sagar,64,165,36,28,0.68,50
2023-03-30,Dewas,77,121,20,26,0.95,28
2023-03-31,Bhopal,178,230,29,19,1.87,31
2023-03-31,Indore,96,199,33,10,1.68,51
2023-03-31,Gwalior,97,207,34,14,1.04,44
2023-03-31,Jabalpur,95,180,68,13,1.03,42
2023-03-31,Ujjain,126,174,63,27,1.2,56
2023-03-31,Satna,161,270,42,21,1.3,27
2023-03-31,Sagar,73,160,29,17,1.66,45
2023-03-31,Dewas,141,195,49,29,0.72,34
2023-04-01,Bhopal,137,208,23,22,0.72,49
2023-04-01,Indore,182,233,35,25,1.16,58
2023-04-01,Gwalior,89,139,26,21,1.99,39
2023-04-01,Jabalpur,160,271,57,10,1.91,44
2023-04-01,Ujjain,175,220,47,11,1.95,59
2023-04-01,Satna,200,268,30,29,1.24,22
2023-04-01,Sagar,125,208,59,16,0.57,21
2023-04-01,Dewas,62,132,61,19,0.59,52
2023-04-02,Bhopal,82,194,54,13,1.23,41
2023-04-02,Indore,182,297,31,28,1.05,25
2023-04-02,Gwalior,184,275,55,28,1.61,49
2023-04-02,Jabalpur,192,254,66,14,1.44,23
2023-04-02,Ujjain,74,162,60,15,1.73,43
2023-04-02,Satna,114,221,67,12,1.86,25
2023-04-02,Sagar,125,192,60,29,1.76,42
2023-04-02,Dewas,105,175,34,25,1.46,38
2023-04-03,Bhopal,104,177,30,22,1.4,50
2023-04-03,Indore,189,232,50,12,0.6,34
2023-04-03,Gwalior,81,139,49,22,0.57,27
2023-04-03,Jabalpur,209,273,48,28,0.59,54
2023-04-03,Ujjain,151,210,49,18,0.6,42
2023-04-03,Satna,83,173,44,25,1.38,50
2023-04-03,Sagar,217,284,30,15,0.69,58
2023-04-03,Dewas,162,231,43,20,0.71,52
2023-04-04,Bhopal,125,212,47,27,1.7,40
2023-04-04,Indore,73,134,25,12,1.46,39
2023-04-04,Gwalior,151,232,51,10,1.08,54
2023-04-04,Jabalpur,149,196,55,15,1.13,46
2023-04-04,Ujjain,95,211,24,15,0.54,44
2023-04-04,Satna,213,315,41,15,0.95,40
2023-04-04,Sagar,67,183,64,15,1.24,47
2023-04-04,Dewas,107,217,36,22,0.87,32
2023-04-05,Bhopal,105,186,46,23,1.04,36
2023-04-05,Indore,192,243,42,12,1.87,49
2023-04-05,Gwalior,61,127,69,14,1.53,39
2023-04-05,Jabalpur,218,266,60,11,1.22,30
2023-04-05,Ujjain,155,228,56,19,0.89,26
2023-04-05,Satna,68,186,48,28,1.24,31
2023-04-05,Sagar,109,149,57,28,1.62,59
2023-04-05,Dewas,196,313,24,27,1.41,50
2023-04-06,Bhopal,186,250,27,14,0.7,20
2023-04-06,Indore,200,300,24,11,1.61,43
2023-04-06,Gwalior,112,204,38,15,1.13,46
2023-04-06,Jabalpur,147,245,62,26,1.91,35
2023-04-06,Ujjain,125,189,36,13,1.48,53
2023-04-06,Satna,205,283,45,24,1.31,52
2023-04-06,Sagar,198,296,50,17,1.92,20
2023-04-06,Dewas,215,278,38,16,1.78,35
2023-04-07,Bhopal,70,162,28,10,1.23,40
2023-04-07,Indore,64,150,29,16,1.47,22
2023-04-07,Gwalior,159,204,53,17,1.71,22
2023-04-07,Jabalpur,91,160,51,10,1.5,54
2023-04-07,Ujjain,199,266,37,29,1.01,58
2023-04-07,Satna,219,280,45,29,1.99,21
2023-04-07,Sagar,152,192,24,19,0.59,55
2023-04-07,Dewas,106,176,35,19,1.42,39
2023-04-08,Bhopal,111,163,53,16,1.64,24
2023-04-08,Indore,153,251,30,14,1.52,43
2023-04-08,Gwalior,132,234,67,13,0.82,43
2023-04-08,Jabalpur,118,209,34,25,0.84,58
2023-04-08,Ujjain,160,201,50,13,1.24,44
2023-04-08,Satna,111,196,41,29,1.08,50
2023-04-08,Sagar,114,218,46,26,0.99,51
2023-04-08,Dewas,76,181,68,17,1.55,43
2023-04-09,Bhopal,137,221,59,18,1.37,28
2023-04-09,Indore,112,163,41,29,1.53,26
2023-04-09,Gwalior,86,143,42,21,1.96,22
2023-04-09,Jabalpur,168,260,52,24,0.64,49
2023-04-09,Ujjain,172,222,37,13,1.17,51
2023-04-09,Satna,108,223,55,22,1.54,51
2023-04-09,Sagar,99,218,61,10,0.77,20
2023-04-09,Dewas,196,251,34,26,1.2,33
2023-04-10,Bhopal,102,203,49,19,0.69,54
2023-04-10,Indore,118,187,67,13,0.68,28
2023-04-10,Gwalior,125,212,45,28,1.94,28
2023-04-10,Jabalpur,70,120,38,18,1.86,36
2023-04-10,Ujjain,183,251,33,13,0.59,42
2023-04-10,Satna,96,163,59,29,0.79,54
2023-04-10,Sagar,98,167,59,10,1.31,49
2023-04-10,Dewas,184,299,28,25,1.11,59
2023-04-11,Bhopal,131,243,24,13,0.68,31
2023-04-11,Indore,203,315,35,12,1.42,54
2023-04-11,Gwalior,218,337,51,21,1.23,46
2023-04-11,Jabalpur,186,275,34,12,1.01,34
2023-04-11,Ujjain,200,244,37,10,1.81,55
2023-04-11,Satna,162,261,27,16,2.0,39
2023-04-11,Sagar,160,227,44,24,1.31,58
2023-04-11,Dewas,167,223,43,11,1.98,44
2023-04-12,Bhopal,149,263,40,23,1.8,38
2023-04-12,Indore,101,195,67,26,1.61,48
2023-04-12,Gwalior,142,233,50,21,0.81,20
2023-04-12,Jabalpur,105,221,23,17,1.66,30
2023-04-12,Ujjain,66,149,42,23,1.68,33
2023-04-12,Satna,80,123,28,25,1.34,44
2023-04-12,Sagar,79,184,67,21,1.31,55
2023-04-12,Dewas,177,291,68,28,1.0,46
2023-04-13,Bhopal,77,156,54,29,1.71,49
2023-04-13,Indore,149,235,38,16,1.52,50
2023-04-13,Gwalior,111,174,64,15,1.74,53
2023-04-13,Jabalpur,67,158,27,16,1.04,57
2023-04-13,Ujjain,214,316,26,13,1.0,27
2023-04-13,Satna,120,160,48,21,0.78,44
2023-04-13,Sagar,119,159,28,11,1.41,51
2023-04-13,Dewas,199,276,22,24,0.6,29
2023-04-14,Bhopal,219,307,68,23,1.91,48
2023-04-14,Indore,154,236,57,16,1.04,50
2023-04-14,Gwalior,68,179,36,11,1.1,41
2023-04-14,Jabalpur,179,224,42,10,1.61,57
2023-04-14,Ujjain,194,245,31,25,0.82,57
2023-04-14,Satna,179,278,27,23,0.71,26
2023-04-14,Sagar,63,107,36,25,0.61,31
2023-04-14,Dewas,137,208,58,25,0.82,59
2023-04-15,Bhopal,210,288,42,10,1.89,48
2023-04-15,Indore,168,241,57,19,1.07,37
2023-04-15,Gwalior,71,131,22,16,0.96,52
2023-04-15,Jabalpur,206,256,36,29,0.74,21
2023-04-15,Ujjain,112,161,60,27,1.41,38
2023-04-15,Satna,63,172,65,20,0.67,47
2023-04-15,Sagar,64,113,56,22,1.17,36
2023-04-15,Dewas,171,270,34,25,1.99,59
2023-04-16,Bhopal,110,189,47,25,0.53,51
2023-04-16,Indore,211,321,64,17,0.79,34
2023-04-16,Gwalior,200,313,43,24,1.44,33
2023-04-16,Jabalpur,128,207,45,28,0.88,36
2023-04-16,Ujjain,60,154,48,22,1.6,43
2023-04-16,Satna,218,312,40,25,1.08,22
2023-04-16,Sagar,149,190,42,27,0.6,39
2023-04-16,Dewas,209,250,64,23,1.3,30
2023-04-17,Bhopal,172,249,44,19,0.73,44
2023-04-17,Indore,158,226,57,19,1.15,20
2023-04-17,Gwalior,119,196,61,14,1.61,31
2023-04-17,Jabalpur,77,119,32,18,1.56,33
2023-04-17,Ujjain,82,169,62,28,0.59,55
2023-04-17,Satna,179,274,27,21,0.58,44
2023-04-17,Sagar,116,197,49,29,0.53,51
2023-04-17,Dewas,162,217,34,21,1.3,54
2023-04-18,Bhopal,146,212,39,10,0.63,37
2023-04-18,Indore,171,211,66,19,1.73,39
2023-04-18,Gwalior,198,286,51,19,1.67,44
2023-04-18,Jabalpur,154,241,38,11,1.64,21
2023-04-18,Ujjain,81,121,61,23,1.48,56
2023-04-18,Satna,72,130,57,18,0.95,21
2023-04-18,Sagar,185,282,67,20,1.47,50
2023-04-18,Dewas,142,197,53,24,1.96,33
2023-04-19,Bhopal,75,188,40,10,1.62,24
2023-04-19,Indore,128,246,27,20,1.74,38
2023-04-19,Gwalior,192,260,42,16,0.51,57
2023-04-19,Jabalpur,218,298,61,14,1.83,49
2023-04-19,Ujjain,120,185,54,29,1.82,25
2023-04-19,Satna,185,253,21,25,1.33,34
2023-04-19,Sagar,209,273,64,24,1.52,55
2023-04-19,Dewas,165,234,55,19,1.93,52
2023-04-20,Bhopal,159,231,50,18,1.12,47
2023-04-20,Indore,74,159,64,25,0.76,39
2023-04-20,Gwalior,204,250,49,26,1.25,25
2023-04-20,Jabalpur,77,193,48,26,1.6,42
2023-04-20,Ujjain,75,146,40,19,0.67,40
2023-04-20,Satna,208,293,40,11,0.89,57
2023-04-20,Sagar,209,284,48,27,1.75,45
2023-04-20,Dewas,173,264,30,21,1.78,41
2023-04-21,Bhopal,71,159,48,23,0.79,22
2023-04-21,Indore,108,156,22,24,1.26,38
2023-04-21,Gwalior,210,282,37,21,1.1,22
2023-04-21,Jabalpur,104,214,26,27,2.0,57
2023-04-21,Ujjain,91,199,26,22,0.73,46
2023-04-21,Satna,125,240,67,23,0.65,49
2023-04-21,Sagar,194,247,47,25,0.6,58
2023-04-21,Dewas,175,263,46,28,1.21,57
2023-04-22,Bhopal,105,185,61,29,1.64,21
2023-04-22,Indore,210,301,30,19,1.71,56
2023-04-22,Gwalior,112,174,40,18,1.37,44
2023-04-22,Jabalpur,184,259,28,27,0.61,55
2023-04-22,Ujjain,219,291,37,27,0.91,58
2023-04-22,Satna,63,152,49,13,1.72,55
2023-04-22,Sagar,78,139,69,14,1.11,22
2023-04-22,Dewas,202,258,46,25,1.23,53
2023-04-23,Bhopal,140,235,64,25,0.63,22
2023-04-23,Indore,209,251,30,25,0.91,46
2023-04-23,Gwalior,187,285,22,24,1.72,44
2023-04-23,Jabalpur,92,165,56,29,1.03,49
2023-04-23,Ujjain,209,260,65,10,0.73,44
2023-04-23,Satna,138,200,59,12,1.15,22
2023-04-23,Sagar,80,155,21,13,1.2,26
2023-04-23,Dewas,128,206,50,22,0.6,39
2023-04-24,Bhopal,193,248,30,19,0.56,56
2023-04-24,Indore,194,270,43,24,0.96,27
2023-04-24,Gwalior,213,271,23,16,1.06,30
2023-04-24,Jabalpur,213,306,51,26,1.28,49
2023-04-24,Ujjain,83,162,44,16,0.87,46
2023-04-24,Satna,112,177,61,16,0.94,39
2023-04-24,Sagar,86,129,34,11,0.65,46
2023-04-24,Dewas,209,312,54,14,1.18,25
2023-04-25,Bhopal,97,195,43,29,1.38,36
2023-04-25,Indore,146,220,21,11,2.0,51
2023-04-25,Gwalior,120,175,51,10,1.01,20
2023-04-25,Jabalpur,208,261,58,16,1.49,50
2023-04-25,Ujjain,124,209,42,15,1.4,36
2023-04-25,Satna,127,235,45,27,0.78,31
2023-04-25,Sagar,216,330,32,12,1.11,23
2023-04-25,Dewas,185,273,68,23,1.33,51
2023-04-26,Bhopal,174,219,48,20,1.14,24
2023-04-26,Indore,113,199,34,29,1.74,54
2023-04-26,Gwalior,179,246,22,12,0.75,50
2023-04-26,Jabalpur,116,201,26,17,1.75,52
2023-04-26,Ujjain,139,193,42,11,0.98,35
2023-04-26,Satna,205,296,29,12,0.56,42
2023-04-26,Sagar,175,261,41,25,1.56,47
2023-04-26,Dewas,211,315,31,27,0.73,52
2023-04-27,Bhopal,153,200,26,24,1.94,59
2023-04-27,Indore,178,243,25,22,0.53,29
2023-04-27,Gwalior,120,162,38,13,1.91,28
2023-04-27,Jabalpur,161,246,35,10,0.64,29
2023-04-27,Ujjain,155,271,50,22,1.62,34
2023-04-27,Satna,112,166,37,28,1.49,25
2023-04-27,Sagar,205,260,21,29,1.27,26
2023-04-27,Dewas,177,236,46,16,1.51,33
2023-04-28,Bhopal,153,213,57,24,0.7,25
2023-04-28,Indore,113,231,61,17,0.81,52
2023-04-28,Gwalior,185,289,58,17,1.72,23
2023-04-28,Jabalpur,120,193,44,26,0.55,30
2023-04-28,Ujjain,212,279,63,12,0.51,40
2023-04-28,Satna,198,288,52,12,1.83,46
2023-04-28,Sagar,168,219,51,26,0.59,59
2023-04-28,Dewas,204,285,50,21,1.69,57
2023-04-29,Bhopal,189,290,57,14,0.67,54
2023-04-29,Indore,71,123,55,26,1.38,57
2023-04-29,Gwalior,94,152,31,28,1.45,45
2023-04-29,Jabalpur,137,223,26,24,0.68,37
2023-04-29,Ujjain,184,280,68,19,1.17,27
2023-04-29,Satna,156,237,28,16,1.64,38
2023-04-29,Sagar,194,251,28,18,1.82,47
2023-04-29,Dewas,188,249,29,18,1.91,55
2023-04-30,Bhopal,164,252,39,11,1.0,29
2023-04-30,Indore,201,315,39,24,1.57,28
2023-04-30,Gwalior,122,178,30,10,1.66,21
2023-04-30,Jabalpur,199,311,63,28,1.38,24
2023-04-30,Ujjain,193,251,65,20,1.24,40
2023-04-30,Satna,125,243,67,17,0.87,31
2023-04-30,Sagar,146,230,50,23,1.56,32
2023-04-30,Dewas,201,296,59,20,1.67,33
2023-05-01,Bhopal,215,276,38,15,1.11,37
2023-05-01,Indore,117,173,67,19,1.4,22
2023-05-01,Gwalior,193,236,38,25,1.16,51
2023-05-01,Jabalpur,159,205,54,28,0.9,39
2023-05-01,Ujjain,79,161,65,21,1.26,36
2023-05-01,Satna,213,322,44,15,1.18,37
2023-05-01,Sagar,212,257,34,27,1.77,34
2023-05-01,Dewas,133,193,60,21,1.96,48
2023-05-02,Bhopal,77,196,29,27,1.0,26
2023-05-02,Indore,131,236,27,12,1.92,38
2023-05-02,Gwalior,104,165,60,25,1.24,24
2023-05-02,Jabalpur,181,259,36,24,1.71,26
2023-05-02,Ujjain,181,237,33,26,0.86,22
2023-05-02,Satna,60,132,61,11,1.51,42
2023-05-02,Sagar,125,167,62,19,1.76,20
2023-05-02,Dewas,152,266,32,12,1.95,34
2023-05-03,Bhopal,158,249,41,24,1.03,58
2023-05-03,Indore,205,258,39,20,1.75,29
2023-05-03,Gwalior,160,275,41,13,1.97,53
2023-05-03,Jabalpur,74,178,59,29,0.93,52
2023-05-03,Ujjain,183,239,20,11,1.07,36
2023-05-03,Satna,177,245,39,14,1.83,44
2023-05-03,Sagar,113,176,49,19,1.47,27
2023-05-03,Dewas,69,180,37,11,1.14,35
2023-05-04,Bhopal,183,226,45,23,0.96,30
2023-05-04,Indore,63,119,69,11,1.73,57
2023-05-04,Gwalior,137,248,58,13,1.8,32
2023-05-04,Jabalpur,139,233,28,23,1.37,35
2023-05-04,Ujjain,203,299,67,20,1.99,41
2023-05-04,Satna,123,213,35,26,1.17,20
2023-05-04,Sagar,125,210,25,15,1.37,38
2023-05-04,Dewas,73,113,39,13,1.0,51
2023-05-05,Bhopal,205,265,32,14,0.72,38
2023-05-05,Indore,102,211,29,28,0.95,45
2023-05-05,Gwalior,202,289,22,11,1.39,24
2023-05-05,Jabalpur,174,226,42,26,0.68,51
2023-05-05,Ujjain,151,196,22,14,0.68,38
2023-05-05,Satna,97,194,53,18,0.58,50
2023-05-05,Sagar,215,264,55,12,1.93,20
2023-05-05,Dewas,217,291,64,16,1.54,52
2023-05-06,Bhopal,134,224,53,21,1.08,45
2023-05-06,Indore,130,178,21,14,1.26,29
2023-05-06,Gwalior,164,205,24,21,0.81,30
2023-05-06,Jabalpur,63,150,54,28,1.24,52
2023-05-06,Ujjain,165,215,64,25,1.05,31
2023-05-06,Satna,192,233,40,26,0.81,56
2023-05-06,Sagar,154,215,63,13,1.29,57
2023-05-06,Dewas,87,193,27,27,1.92,30
2023-05-07,Bhopal,69,145,69,27,1.44,23
2023-05-07,Indore,65,183,20,17,1.68,53
